season,season_type,week,player_display_name,player_position,team_abbr,avg_cushion,avg_separation,avg_intended_air_yards,percent_share_of_intended_air_yards,receptions,targets,catch_percentage,yards,rec_touchdowns,avg_yac,avg_expected_yac,avg_yac_above_expectation,player_gsis_id,player_first_name,player_last_name,player_jersey_number,player_short_name
2016,REG,12,Marqise Lee,WR,JAX,7.205,2.08988658754515,10.5433333333333,24.3448143159515,4,6,66.6666666666667,37,1,0.297500000000001,2.061942405106,-1.764442405106,00-0031431,Marqise,Lee,11,M.Lee
2016,REG,12,Mike Evans,WR,TB,7.16727272727273,2.06009804615097,12.6,41.3854882054345,8,11,72.7272727272727,104,2,2.75375,2.71345654666375,0.04029345333625,00-0031408,Mike,Evans,13,M.Evans
2016,REG,12,Dontrelle Inman,WR,LAC,7.03166666666667,3.41928290612556,14.795,29.7088353413655,6,6,100,119,1,5.03833333333333,6.40033325910783,-1.3619999257745,00-0028411,Dontrelle,Inman,15,D.Inman
2016,REG,12,Phillip Dorsett,WR,IND,6.96166666666667,2.03047411908479,14.1566666666667,21.0435041125756,3,6,50,31,0,0.220000000000001,1.40539626280383,-1.18539626280383,00-0032208,Phillip,Dorsett,15,P.Dorsett
2016,REG,12,Rishard Matthews,WR,TEN,6.91571428571429,1.79424487479157,16.8671428571429,38.2586435954765,3,7,42.8571428571429,64,1,5.54666666666666,2.06168099244667,3.48498567422,00-0029580,Rishard,Matthews,18,R.Matthews
2016,REG,12,Golden Tate,WR,DET,6.83428571428571,2.20355018040449,13.5071428571429,22.3887665459023,5,7,71.4285714285714,77,0,8.266,4.247095513346,4.018904486654,00-0027891,Golden,Tate,15,G.Tate
2016,REG,12,Willie Snead,WR,NO,6.71571428571429,3.0329466517954,5.17428571428571,16.1631487348833,5,7,71.4285714285714,38,0,5.92,6.036231446265,-0.116231446264998,00-0030663,Willie,Snead,83,W.Snead
2016,REG,12,Julian Edelman,WR,NE,6.642,2.60769768131564,6.92272727272727,20.9370102554233,8,11,72.7272727272727,83,0,2.85,3.9530681036395,-1.1030681036395,00-0027150,Julian,Edelman,11,J.Edelman
2016,REG,12,Randall Cobb,WR,GB,6.60333333333333,4.76344874648568,1.35142857142857,3.35021425788859,6,7,85.7142857142857,41,0,7.13833333333333,6.93884476026833,0.199488573064999,00-0028002,Randall,Cobb,18,R.Cobb
2016,REG,12,Rod Streater,WR,SF,6.586,3.18119556911721,3.868,4.92512987674442,4,5,80,46,0,8.3175,5.298592090605,3.018907909395,00-0029129,Rod,Streater,81,R.Streater
2016,REG,12,Adam Thielen,WR,MIN,6.58181818181818,3.35080084801939,3.22727272727273,28.5484519501407,8,11,72.7272727272727,53,0,4.19125,5.34043806046863,-1.14918806046862,00-0030035,Adam,Thielen,19,A.Thielen
2016,REG,12,Tyler Lockett,WR,SEA,6.51666666666667,3.88018008803817,25.7983333333333,41.2696296691284,0,6,0,,0,,,,00-0032211,Tyler,Lockett,16,T.Lockett
2016,REG,12,Dennis Pitta,TE,BAL,6.495,1.4534597630645,8.1,19.0794742544872,3,5,60,34,0,1.85666666666667,2.67502574125667,-0.81835907459,00-0027714,Dennis,Pitta,88,D.Pitta
2016,REG,12,Zach Ertz,TE,PHI,6.44,3.23959845174244,12.075,31.2163384893791,3,6,50,36,0,0.793333333333332,3.42317024866573,-2.6298369153324,00-0030061,Zachary,Ertz,86,Z.Ertz
2016,REG,12,Travis Kelce,TE,KC,6.435,2.72082870474522,6.544,42.5174340537965,8,15,53.3333333333333,101,0,6.26375,3.75966636091489,2.50408363908512,00-0030506,Travis,Kelce,87,T.Kelce
2016,REG,12,Donte Moncrief,WR,IND,6.42909090909091,2.69470035592809,13.03,35.5093647804975,6,11,54.5454545454545,45,1,4.435,4.53443904717833,-0.0994390471783353,00-0031339,Donte,Moncrief,10,D.Moncrief
2016,REG,12,Tyler Boyd,WR,CIN,6.4,2.29143979773091,8.03444444444444,19.3954187007135,5,9,55.5555555555556,62,0,2.9,3.3798445463174,-0.479844546317401,00-0033009,Tyler,Boyd,83,T.Boyd
2016,REG,12,Mohamed Sanu,WR,ATL,6.39375,3.23976372577403,3.74125,14.9358750436649,8,8,100,65,0,4.38375,7.57258196175,-3.18883196175,00-0029632,Mohamed,Sanu,12,M.Sanu
2016,REG,12,Jimmy Graham,TE,SEA,6.38166666666667,2.89066828715318,8.41714285714286,15.7090676407071,6,7,85.7142857142857,67,0,3.18833333333333,3.85947652657917,-0.671143193245836,00-0027696,Jimmy,Graham,88,J.Graham
2016,REG,12,Josh Bellamy,WR,CHI,6.37111111111111,2.11343909171757,10.5444444444444,18.6403724146059,4,9,44.4444444444444,41,0,1.8575,2.7962408065785,-0.938740806578498,00-0029319,Josh,Bellamy,11,J.Bellamy
2016,REG,12,Greg Olsen,TE,CAR,6.282,3.58653773396731,11.598,14.7918579736762,4,5,80,45,0,2.9575,6.11172759534,-3.15422759534,00-0025418,Greg,Olsen,88,G.Olsen
2016,REG,12,Albert Wilson,WR,KC,6.24833333333333,2.79547456219508,7.38,19.1796248971283,2,6,33.3333333333333,6,0,3.365,4.623978853225,-1.258978853225,00-0030669,Albert,Wilson,12,A.Wilson
2016,REG,12,Kenny Britt,WR,LAR,6.229,3.18997195343715,12.518,51.4953309473857,5,10,50,52,1,2.68,1.7290828099258,0.950917190074197,00-0027006,Kenny,Britt,18,K.Britt
2016,REG,12,Tyrell Williams,WR,LAC,6.08714285714286,1.63716863467245,11.0492857142857,51.7704149933066,8,14,57.1428571428571,70,1,2.885,4.17513941601025,-1.29013941601025,00-0032160,Tyrell,Williams,16,Ty.Williams
2016,REG,12,Ted Ginn,WR,CAR,6.021,2.95691643895864,16.744,42.7099275584124,4,10,40,115,1,15.2,10.6412131786225,4.5587868213775,00-0025396,Ted,Ginn,19,T.Ginn
2016,REG,12,Amari Cooper,WR,LV,5.89571428571429,3.02188272604706,6.76,13.9340400471143,4,7,57.1428571428571,22,0,3.0775,4.6701796650875,-1.5926796650875,00-0031544,Amari,Cooper,89,A.Cooper
2016,REG,12,C.J. Fiedorowicz,TE,HOU,5.87,2.72253831113263,8.935,11.4710602332299,4,6,66.6666666666667,42,0,2.6425,2.7691346108925,-0.126634610892502,00-0031302,Colton,Fiedorowicz,87,C.Fiedorowicz
2016,REG,12,Kelvin Benjamin,WR,CAR,5.85166666666667,2.42091157813249,22.865,34.9938781756964,2,6,33.3333333333333,53,1,0.475000000000001,0.748290359974,-0.273290359973999,00-0031359,Kelvin,Benjamin,13,K.Benjamin
2016,REG,12,Will Fuller,WR,HOU,5.74666666666667,2.9869784625096,18.0616666666667,23.1881887236547,4,6,66.6666666666667,60,0,2.86,5.37608488797,-2.51608488797,00-0033127,William,Fuller,15,W.Fuller
2016,REG,12,Cole Beasley,WR,DAL,5.67166666666667,2.28426818438712,8.94333333333333,19.5889460811156,5,6,83.3333333333333,56,0,3.99,5.5496894836406,-1.5596894836406,00-0029000,Cole,Beasley,11,C.Beasley
2016,REG,12,Jermaine Gresham,TE,ARI,5.64,2.92237609854951,9.222,20.6202625047515,5,10,50,35,1,0.887999999999998,2.344225788116,-1.456225788116,00-0027873,Jermaine,Gresham,84,J.Gresham
2016,REG,12,Taylor Gabriel,WR,ATL,5.6,2.97488785812322,2.094,5.22481161734617,4,5,80,75,2,17.7075,6.608976840985,11.098523159015,00-0031228,Taylor,Gabriel,18,T.Gabriel
2016,REG,12,Dwayne Allen,TE,IND,5.595,2.71500620794005,8.10833333333333,12.0528193439699,5,6,83.3333333333333,49,0,2.582,2.51241532564044,0.0695846743595587,00-0029689,Dwayne,Allen,83,D.Allen
2016,REG,12,Anquan Boldin,WR,DET,5.53666666666667,3.33693565952497,7.17,15.2802443702493,7,9,77.7777777777778,69,1,4.17,4.102894127374,0.0671058726259997,00-0022084,Anquan,Boldin,80,A.Boldin
2016,REG,12,Chris Hogan,WR,NE,5.53,4.48160376207666,10.5,14.4345769981579,4,5,80,70,0,5.78,5.418214440345,0.361785559654999,00-0028237,Chris,Hogan,15,C.Hogan
2016,REG,12,Jordy Nelson,WR,GB,5.51166666666667,3.70650150661198,14.8033333333333,62.9103658320643,8,12,66.6666666666667,91,0,2.69375,5.7000989615875,-3.0063489615875,00-0026176,Jordy,Nelson,87,J.Nelson
2016,REG,12,Jordan Reed,TE,WAS,5.425,3.20841890911782,9.33083333333333,22.7207240112822,10,12,83.3333333333333,95,2,0.782000000000001,2.60217344462899,-1.82017344462899,00-0030472,Jordan,Reed,86,J.Reed
2016,REG,12,Lance Kendricks,TE,LAR,5.4125,2.99462834216288,8.71142857142857,25.0853593319347,4,7,57.1428571428571,51,1,2.3075,4.76851966976325,-2.46101966976325,00-0027985,Lance,Kendricks,88,L.Kendricks
2016,REG,12,T.Y. Hilton,WR,IND,5.388,2.20245321386165,20.256,25.0916658408483,3,5,60,54,0,3.13666666666666,3.75766762097667,-0.621000954310002,00-0029608,Eugene,Hilton,13,T.Hilton
2016,REG,12,Michael Thomas,WR,NO,5.36666666666667,2.6496442619727,8.609,38.4176000713999,9,10,90,108,2,5.44888888888889,5.23110730118556,0.217781587703334,00-0032765,Michael,Thomas,13,M.Thomas
2016,REG,12,Corey Coleman,WR,CLE,5.31142857142857,2.96568136836929,15.96,24.9158098976338,3,7,42.8571428571429,38,1,4.53666666666667,4.55594650904333,-0.0192798423766671,00-0032966,Corey,Coleman,19,C.Coleman
2016,REG,12,Allen Hurns,WR,JAX,5.3,2.45559687014941,12.2557142857143,33.0152010775447,1,7,14.2857142857143,12,1,14.72,11.6059389114,3.1140610886,00-0030821,Allen,Hurns,88,A.Hurns
2016,REG,12,Brandon LaFell,WR,CIN,5.22222222222222,2.31202193050144,12.2855555555556,29.6577436832788,3,9,33.3333333333333,38,0,5.87333333333333,8.43767611184333,-2.56434277851,00-0027681,Brandon,LaFell,11,B.LaFell
2016,REG,12,Cordarrelle Patterson,WR,MIN,5.044,2.84161654239141,1.54,6.19219943707279,5,5,100,15,0,1.46,2.110531997681,-0.650531997681002,00-0030578,Cordarrelle,Patterson,84,C.Patterson
2016,REG,12,Cameron Meredith,WR,CHI,5.00888888888889,1.16610978470089,10.0588888888889,17.7820117459881,2,9,22.2222222222222,19,0,0.515000000000001,2.47443088888885,-1.95943088888885,00-0031912,Cameron,Meredith,81,C.Meredith
2016,REG,12,Terrelle Pryor,WR,CLE,4.94083333333333,2.50601665277396,18.47,49.4301835455742,6,12,50,131,0,1.36666666666667,7.04696838061117,-5.6803017139445,00-0028825,Terrelle,Pryor,11,T.Pryor Sr.
2016,REG,12,Josh Hill,TE,NO,4.884,2.68754848196393,4.18666666666667,11.2097817841046,6,6,100,74,0,8.14666666666667,6.67569531997363,1.47097134669303,00-0030216,Josh,Hill,89,J.Hill
2016,REG,12,Vernon Davis,TE,WAS,4.822,4.92568613992763,9.22142857142857,13.0983543353422,5,7,71.4285714285714,68,0,7.248,8.04357681275,-0.795576812750001,00-0024221,Vernon,Davis,85,V.Davis
2016,REG,12,DeVante Parker,WR,MIA,4.68833333333333,2.05223560801028,23.7083333333333,42.3086074594016,3,6,50,64,0,1.74333333333333,2.613041758536,-0.869708425202668,00-0031547,DeVante,Parker,11,D.Parker
2016,REG,12,James Wright,WR,CIN,4.63833333333333,1.30442861555091,10.335,16.6326913792179,3,6,50,23,0,1.69666666666667,2.65065574646,-0.953989079793334,00-0031291,James,Wright,86,J.Wright
2016,REG,12,Michael Floyd,WR,ARI,4.572,2.61521262440579,22.738,25.420924356595,2,5,40,31,0,1.415,2.356980457903,-0.941980457902997,00-0029638,Michael,Floyd,15,M.Floyd
2016,REG,12,Kenny Stills,WR,MIA,4.445,1.56289903939136,17.1433333333333,30.5930640651954,3,6,50,72,1,8.03333333333333,3.99530434608433,4.038028987249,00-0030085,Kenneth,Stills,10,K.Stills
2016,REG,12,Julio Jones,WR,ATL,4.364,1.89757151720308,10.9471428571429,38.2404311592395,4,7,57.1428571428571,35,0,1.6475,2.16679003834925,-0.519290038349249,00-0027944,Quintorris,Jones,11,J.Jones
2016,REG,12,DeAndre Hopkins,WR,HOU,4.241,1.65791579809519,16.979,36.3303733818337,5,10,50,70,0,5.544,5.37651199698614,0.167488003013859,00-0030564,DeAndre,Hopkins,10,D.Hopkins
2016,REG,12,Deonte Thompson,WR,CHI,4.22555555555556,1.98463575437193,12.6911111111111,22.4352301074424,5,9,55.5555555555556,44,1,1.58,1.551667690276,0.0283323097239996,00-0029388,Deonte,Thompson,14,D.Thompson
2016,REG,12,Odell Beckham,WR,NYG,4.089,1.86252751303298,12.6427272727273,35.3319275424913,6,11,54.5454545454545,96,2,9.83,2.65546990434417,7.17453009565583,00-0031235,Odell,Beckham,13,O.Beckham
2016,REG,12,Emmanuel Sanders,WR,DEN,3.85,1.91492769672451,18.228,45.2251581689617,7,10,70,162,1,5.62571428571428,5.176748813396,0.448965472318283,00-0027685,Emmanuel,Sanders,10,E.Sanders
2016,REG,12,Torrey Smith,WR,SF,3.81857142857143,1.54332077616961,11.0385714285714,19.6776000814913,3,7,42.8571428571429,24,1,0.57,4.121316830306,-3.551316830306,00-0027996,Torrey,Smith,82,T.Smith
2016,REG,12,Victor Cruz,WR,NYG,3.81,2.35568886448573,22.518,28.6044561875969,1,5,20,37,0,6.97,8.28652763367,-1.31652763367,00-0027265,Victor,Cruz,80,V.Cruz
2016,REG,12,Marvin Jones,WR,DET,3.73454545454545,1.72891494739846,13.7336363636364,35.7722999692169,4,11,36.3636363636364,54,0,2.15,3.9290253371005,-1.7790253371005,00-0029293,Marvin,Jones,11,M.Jones
2016,REG,12,Davante Adams,WR,GB,3.565,3.10020765434268,14.975,31.8199525445338,5,6,83.3333333333333,113,2,6.736,6.649943824768,0.0860561752319988,00-0031381,Davante,Adams,17,D.Adams
2016,REG,12,Malcolm Mitchell,WR,NE,3.43714285714286,2.28845884387702,14.3957142857143,27.7061395067499,5,7,71.4285714285714,42,2,1.77,5.306343247417,-3.536343247417,00-0032400,Malcolm,Mitchell,19,M.Mitchell
2016,REG,12,Jarvis Landry,WR,MIA,3.35714285714286,2.38207702793304,9.90142857142857,20.6144786151924,4,7,57.1428571428571,47,0,2.945,2.54386003315565,0.401139966844351,00-0031382,Jarvis,Landry,14,J.Landry
2016,REG,12,Demaryius Thomas,WR,DEN,3.32375,1.37691786157173,9.36625,18.5907455650664,5,8,62.5,60,0,2.932,5.06052415484904,-2.12852415484904,00-0027874,Demaryius,Thomas,88,D.Thomas
2016,REG,12,Quincy Enunwa,WR,NYJ,3.20666666666667,1.98499317174696,20.236,30.9182582123759,5,5,100,109,1,3.06,6.785519695274,-3.725519695274,00-0031023,Onachie,Enunwa,81,Q.Enunwa
2016,REG,12,Marquess Wilson,WR,CHI,3.17272727272727,3.50858352535983,15.3345454545455,33.1323289662352,8,11,72.7272727272727,125,1,5.67875,5.28986936807625,0.388880631923748,00-0030047,Marquess,Wilson,10,M.Wilson
2016,REG,12,Brandon Marshall,WR,NYJ,2.74888888888889,1.71365525198312,13.7955555555556,37.9404125286478,6,9,66.6666666666667,67,1,2.125,7.81119053563083,-5.68619053563083,00-0024334,Brandon,Marshall,15,B.Marshall
2016,REG,12,Dez Bryant,WR,DAL,2.66428571428571,1.15487597022213,13.0342857142857,33.3077793596904,5,7,71.4285714285714,72,0,1.834,2.755126833916,-0.921126833916002,00-0027902,Dez,Bryant,88,D.Bryant
2016,REG,12,Tyler Eifert,TE,CIN,2.25444444444444,2.0528717197641,8.43545454545455,24.8886862292796,5,11,45.4545454545455,68,1,4.672,3.519460129738,1.152539870262,00-0030549,Tyler,Eifert,85,T.Eifert
2016,REG,13,Vernon Davis,TE,WAS,8.33,2.84002498407595,7.77833333333334,15.8353691639522,5,6,83.3333333333333,47,0,2.572,2.924471974376,-0.352471974376002,00-0024221,Vernon,Davis,85,V.Davis
2016,REG,13,Kyle Rudolph,TE,MIN,8.3225,3.51193372035238,7.64,24.1180648725436,6,12,50,45,0,2.89666666666666,4.93200769027,-2.03534102360334,00-0027981,Kyle,Rudolph,82,K.Rudolph
2016,REG,13,Julian Edelman,WR,NE,8.29555555555556,2.8668600090509,11.6166666666667,52.5126196037068,8,12,66.6666666666667,101,0,3.7225,4.07188233732875,-0.349382337328749,00-0027150,Julian,Edelman,11,J.Edelman
2016,REG,13,Tyreek Hill,WR,KC,7.826,3.57491055785882,5.18166666666667,16.0274255077843,5,6,83.3333333333333,53,0,7.44,3.889710831642,3.550289168358,00-0033040,Tyreek,Hill,10,T.Hill
2016,REG,13,Brandin Cooks,WR,NO,7.79222222222222,2.55148448732526,16.6088888888889,45.1874244256348,7,9,77.7777777777778,73,0,-0.532857142857142,1.229156507083,-1.76201364994014,00-0031236,Brandin,Cooks,10,B.Cooks
2016,REG,13,Ladarius Green,TE,PIT,7.74857142857143,3.36128151022739,12.3509090909091,60.4897595725735,6,11,54.5454545454545,110,1,6.39,5.92909737865798,0.460902621342015,00-0029275,Ladarius,Green,89,L.Green
2016,REG,13,Zach Ertz,TE,PHI,7.58,3.13011921881247,9.706,29.8346277587656,9,15,60,79,1,2.41,4.16893540488455,-1.75893540488456,00-0030061,Zach,Ertz,86,Z.Ertz
2016,REG,13,Nelson Agholor,WR,PHI,7.526,0.98904071142252,5.272,5.40175003586139,4,5,80,23,0,1.9425,1.5547762662165,0.387723733783503,00-0031549,Nelson,Agholor,17,N.Agholor
2016,REG,13,Ted Ginn,WR,CAR,7.365,4.43473591285211,13.5416666666667,18.4048384904635,5,6,83.3333333333333,80,1,2.042,1.8814695286742,0.160530471325798,00-0025396,Ted,Ginn,19,T.Ginn
2016,REG,13,Antonio Brown,WR,PIT,7.31428571428572,3.30396639265059,5.95142857142857,18.5485307212823,6,7,85.7142857142857,54,1,3.125,3.24630075693333,-0.121300756933331,00-0027793,Antonio,Brown,84,A.Brown
2016,REG,13,Taylor Gabriel,WR,ATL,7.295,3.96518295143781,6.03166666666667,14.0016249468023,5,6,83.3333333333333,44,0,4.39,4.200135660172,0.189864339827999,00-0031228,Taylor,Gabriel,18,T.Gabriel
2016,REG,13,Robby Anderson,WR,NYJ,7.2625,2.65857898601429,20.91,54.3976412946864,4,12,33.3333333333333,61,1,2.2775,2.91859662950125,-0.641096629501251,00-0032688,Robby,Anderson,11,R.Anderson
2016,REG,13,Dennis Pitta,TE,BAL,7.15714285714286,3.68832079030149,4.67727272727273,20.1338342333881,9,11,81.8181818181818,90,2,4.72,4.93845479276778,-0.21845479276778,00-0027714,Dennis,Pitta,88,D.Pitta
2016,REG,13,Austin Seferian-Jenkins,TE,NYJ,7.154,1.22390110763996,10.77,11.6742905456674,2,5,40,29,0,1.97500000000001,4.102383106947,-2.127383106947,00-0031418,Austin,Seferian-Jenkins,88,A.Seferian-Jenkins
2016,REG,13,Malcolm Mitchell,WR,NE,7.106,2.92171379820111,6.308,23.7625254275597,8,10,80,82,0,3.70875,3.16903453320225,0.53971546679775,00-0032400,Malcolm,Mitchell,19,M.Mitchell
2016,REG,13,Adam Thielen,WR,MIN,7.08875,3.134084089761,11.8966666666667,28.1666798200616,7,9,77.7777777777778,86,0,2.97,6.409328213772,-3.439328213772,00-0030035,Adam,Thielen,19,A.Thielen
2016,REG,13,Kenny Stills,WR,MIA,7.064,2.41666516474242,10.362,21.7077973771316,2,5,40,21,0,3.11,3.534536480905,-0.424536480905001,00-0030085,Kenny,Stills,10,K.Stills
2016,REG,13,T.Y. Hilton,WR,IND,7.03666666666667,3.49960900656576,11.054,53.0575021599309,9,10,90,146,0,4.57888888888889,5.47331010302044,-0.894421214131557,00-0029608,T.Y.,Hilton,13,T.Hilton
2016,REG,13,Jarvis Landry,WR,MIA,6.98583333333334,3.1091638390408,3.72285714285714,21.8376838312314,11,14,78.5714285714286,87,0,6.13454545454546,6.97915366562691,-0.844608211081454,00-0031382,Jarvis,Landry,14,J.Landry
2016,REG,13,Odell Beckham,WR,NYG,6.978,2.60891483138376,9.985625,50.2626860037122,10,16,62.5,100,0,1.358,3.1611705869413,-1.8031705869413,00-0031235,Odell,Beckham,13,O.Beckham
2016,REG,13,Michael Crabtree,WR,LV,6.84375,2.57300656223549,12.1590909090909,41.4805855352934,7,11,63.6363636363636,74,1,3.53142857142857,3.98312933955601,-0.451700768127442,00-0026986,Michael,Crabtree,15,M.Crabtree
2016,REG,13,Steve Smith,WR,BAL,6.82777777777778,2.48477076576283,3.869,15.1404868122407,6,10,60,53,0,3.06,4.28548649946783,-1.22548649946783,00-0020337,Stevonne,Smith,89,S.Smith
2016,REG,13,Jordy Nelson,WR,GB,6.798,3.92527199534389,11.727,31.3883461363454,8,10,80,118,1,3.155,2.62087823450625,0.53412176549375,00-0026176,Jordy,Nelson,87,J.Nelson
2016,REG,13,Seth Roberts,WR,LV,6.78,4.50323962473975,9.246,14.3375511723111,2,5,40,18,0,4.69000000000001,7.67348074913,-2.98348074913,00-0031166,Seth,Roberts,10,S.Roberts
2016,REG,13,Will Fuller,WR,HOU,6.76333333333333,3.82945100257564,9.66166666666667,19.8133843735047,5,6,83.3333333333333,54,0,5.488,3.595228302477,1.892771697523,00-0033127,Will,Fuller,15,W.Fuller
2016,REG,13,Dorial Green-Beckham,WR,PHI,6.657,2.23596648410361,11.642,23.8570462509478,4,10,40,29,0,0.817499999999999,2.54200938343975,-1.72450938343975,00-0032218,Dorial,Green-Beckham,18,D.Green-Beckham
2016,REG,13,Doug Baldwin,WR,SEA,6.652,4.14909789971631,3.24,6.72019911701087,7,7,100,65,0,6.04571428571429,6.42676523753329,-0.381050951819001,00-0028434,Doug,Baldwin,89,D.Baldwin
2016,REG,13,Coby Fleener,TE,NO,6.5925,2.73870760376017,12.9914285714286,27.490931076179,5,7,71.4285714285714,86,0,5.59,6.995492696758,-1.405492696758,00-0029697,Jacoby,Fleener,82,C.Fleener
2016,REG,13,Mychal Rivera,TE,LV,6.4525,1.68576060367236,12.102,18.7662820989952,3,5,60,57,0,4.69000000000001,5.96807257333,-1.27807257333,00-0030514,Mychal,Rivera,81,M.Rivera
2016,REG,13,Larry Fitzgerald,WR,ARI,6.44555555555556,3.2211078844546,2.94181818181818,9.9093581577658,10,11,90.9090909090909,78,0,5.902,5.712109935288,0.189890064711999,00-0022921,Larry,Fitzgerald,11,L.Fitzgerald
2016,REG,13,Charles D. Johnson,WR,MIN,6.426,2.251447067036,16.426,21.6057664483203,3,5,60,36,0,1.17333333333333,4.202889293433,-3.02955596009967,00-0030113,Charles,Johnson,12,C.Johnson
2016,REG,13,Tyler Lockett,WR,SEA,6.39,4.01254230623289,8.05166666666667,14.3144982073543,5,6,83.3333333333333,63,0,11.392,5.111927127838,6.280072872162,00-0032211,Tyler,Lockett,16,T.Lockett
2016,REG,13,Emmanuel Sanders,WR,DEN,6.27333333333333,2.3337188597287,16.0855555555556,49.0280411812517,3,9,33.3333333333333,28,0,3.86666666666667,2.85657489299867,1.010091773668,00-0027685,Emmanuel,Sanders,10,E.Sanders
2016,REG,13,Michael Floyd,WR,ARI,6.24625,2.59051203899916,10.32125,25.2847868691818,3,8,37.5,18,1,2.72333333333333,3.28255281289333,-0.55921947956,00-0029638,Michael,Floyd,15,M.Floyd
2016,REG,13,Paul Turner,WR,PHI,6.12875,2.05874747084395,10.05875,16.4900920100822,6,8,75,80,0,5.795,3.56094971299267,2.23405028700733,00-0032841,Paul,Turner,19,P.Turner
2016,REG,13,Brian Quick,WR,LAR,6.09571428571429,2.59633148463792,8.3925,25.2567430312606,5,8,62.5,48,0,1.998,2.8311694741226,-0.8331694741226,00-0029640,Brian,Quick,83,B.Quick
2016,REG,13,Jermaine Kearse,WR,SEA,6.08111111111111,2.99030696373265,12.7822222222222,34.0869359092121,5,9,55.5555555555556,68,0,2.714,2.0482410073274,0.665758992672603,00-0029159,Jermaine,Kearse,15,J.Kearse
2016,REG,13,Brandon LaFell,WR,CIN,6.04285714285714,1.50371301630085,18.4785714285714,43.3754736595017,5,7,71.4285714285714,95,1,1.74,1.9715835332874,-0.231583533287399,00-0027681,Brandon,LaFell,11,B.LaFell
2016,REG,13,Michael Thomas,WR,NO,5.988,3.4391820372501,8.004,12.0979443772672,4,5,80,42,0,4.88,5.08814953267375,-0.208149532673753,00-0032765,Michael,Thomas,13,M.Thomas
2016,REG,13,Marquise Goodwin,WR,BUF,5.8925,3.25363011776872,17.4975,41.4460827855747,4,8,50,35,0,-0.794999999999998,0.4383380338555,-1.2333380338555,00-0030068,Marquise,Goodwin,88,M.Goodwin
2016,REG,13,Marqise Lee,WR,JAX,5.87444444444444,1.38975260226384,10.5666666666667,32.2613474455526,3,9,33.3333333333333,34,0,1.37333333333334,2.98974581559667,-1.61641248226333,00-0031431,Marqise,Lee,11,M.Lee
2016,REG,13,Golden Tate,WR,DET,5.842,3.84131679045476,9.174,30.5220081844496,8,10,80,145,1,10.34625,7.88367497920375,2.46257502079625,00-0027891,Golden,Tate,15,G.Tate
2016,REG,13,Donte Moncrief,WR,IND,5.83833333333333,2.81374611512936,4.92333333333333,14.178746280119,4,6,66.6666666666667,26,1,1.5225,0.80146852135625,0.721031478643751,00-0031339,Donte,Moncrief,10,D.Moncrief
2016,REG,13,Sterling Shepard,WR,NYG,5.72285714285714,2.47482555322724,10.13375,25.504136911316,4,8,50,21,1,1.3775,2.68513828516,-1.30763828516,00-0032385,Sterling,Shepard,87,S.Shepard
2016,REG,13,Chris Hogan,WR,NE,5.704,3.29875294767235,6.124,11.5346944925789,4,5,80,23,1,0.200000000000001,1.50641378700825,-1.30641378700825,00-0028237,Chris,Hogan,15,C.Hogan
2016,REG,13,Trey Burton,TE,PHI,5.70333333333333,2.49238688686039,12.65,23.3303961146745,5,9,55.5555555555556,53,0,0.381999999999999,2.4475884854796,-2.0655884854796,00-0030710,Trey,Burton,47,T.Burton
2016,REG,13,Mike Evans,WR,TB,5.61666666666667,1.74388871441851,10.0916666666667,20.5268153773137,3,6,50,38,0,3.43,3.13815963268333,0.291840367316667,00-0031408,Mike,Evans,13,M.Evans
2016,REG,13,Brandon Marshall,WR,NYJ,5.60625,2.10983911802687,15.30625,26.5462744162855,4,8,50,43,0,0.629999999999997,1.333474770188,-0.703474770188003,00-0024334,Brandon,Marshall,15,B.Marshall
2016,REG,13,Jimmy Graham,TE,SEA,5.55142857142857,2.98891461806,11.9344444444444,31.8261281815757,6,9,66.6666666666667,63,1,4.92333333333333,5.25287961960667,-0.329546286273335,00-0027696,Jimmy,Graham,88,J.Graham
2016,REG,13,Jamison Crowder,WR,WAS,5.47142857142857,3.51515771895506,6.66375,18.0883550488599,3,8,37.5,42,1,4.47333333333334,3.872685679594,0.600647653739336,00-0031941,Jamison,Crowder,80,J.Crowder
2016,REG,13,Greg Olsen,TE,CAR,5.408,2.45950108576774,11.3342857142857,17.9721832102569,3,7,42.8571428571429,30,0,2.88,5.87122865518,-2.99122865518,00-0025418,Greg,Olsen,88,G.Olsen
2016,REG,13,Stefon Diggs,WR,MIN,5.405,3.50496914961562,3.3875,7.12914003104201,8,8,100,59,0,3.9875,3.9281181544075,0.0593818455924993,00-0031588,Stefon,Diggs,14,S.Diggs
2016,REG,13,Sammy Watkins,WR,BUF,5.29222222222222,1.81840891171034,11.6555555555556,31.0593948007343,3,9,33.3333333333333,38,0,1.43,2.106936136882,-0.676936136882001,00-0031325,Sammy,Watkins,14,S.Watkins
2016,REG,13,Mike Wallace,WR,BAL,5.14428571428571,2.73064618090868,9.90571428571429,27.1346951553573,6,7,85.7142857142857,59,0,1.475,3.71166620651833,-2.23666620651834,00-0026901,Mike,Wallace,17,M.Wallace
2016,REG,13,Pierre Garcon,WR,WAS,5.06666666666667,2.85817102880953,8.58222222222222,26.2079261672096,7,9,77.7777777777778,78,0,5.52285714285714,4.67436119488557,0.84849594797157,00-0026345,Pierre,Garcon,88,P.Garcon
